Id,TIPO_PLACA,ANIO_DE_FABRICACION,CILINDRADA,CANTIDAD_DE_CILINDROS,CANTIDAD_DE_PUERTAS,VALOR_DEL_VEHICULO,COLORES,FECHA_DE_IMPORTACION,IMP_VALOR_DEL_VEHICULO,FECHA_DE_INGRESO,ANIO_INGRESO,MES_INGRESO,CLASE,PERTENENCIA,MARCA,MODELO,CAPACIDAD,COMBUSTIBLE,ADUANA,CONDICION_INGRESO,PROPIETARIO_DEPARTAMENTO,PROPIETARIO_MUNICIPIO,ESTADO
89252,PARTICULAR,1984,1800,4,4,3274.76,CELESTE,31/7/1997,3274.76,27/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA PAZ,OLOCUILTA,ALTA
89253,PARTICULAR,1977,2189,0,2,2225.19,ROJO C/ FJAS GRIS,8/1/1997,2225.19,27/3/1998,1998,3,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,SANTA ANA,VEHICULO USADO,AHUACHAPAN,AHUACHAPAN,ALTA
89254,PARTICULAR,1985,0,4,2,3579.6,ROJO,19/12/1997,3579.6,27/3/1998,1998,3,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN MARCOS,BAJA
89255,PARTICULAR,1986,0,4,2,4508.39,BEIGE,9/1/1998,4508.39,27/3/1998,1998,3,PICK UP,PROPIEDAD,NISSAN,N/D,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
89256,PARTICULAR,1982,2163,0,2,3537.54,BLANCO,27/10/1997,3537.54,27/3/1998,1998,3,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,DIESEL,LAS CHINAMAS,VEHICULO USADO,SONSONATE,ACAJUTLA,ALTA
89257,PARTICULAR,1998,1796,0,4,24189.25,GRIS,26/3/1998,24189.25,27/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,BMW,318i,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89258,PARTICULAR,1995,1600,0,4,7931.85,BLANCO,13/11/1997,7931.85,27/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA LIBERTAD,TAMANIQUE,ALTA
89259,PARTICULAR,1987,0,0,2,4698.63,AZUL C/FRANJAS,23/2/1998,4698.63,27/3/1998,1998,3,PICK UP,PROPIEDAD,TOYOTA,N/D,1,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,LA UNION,LISLIQUE,ALTA
89260,PARTICULAR,1985,0,0,2,4007.92,ROJO,11/12/1997,4007.92,27/3/1998,1998,3,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,AHUACHAPAN,SAN FRANCISCO MENENDEZ,BAJA
89261,PARTICULAR,1991,1500,4,2,3608.95,ROJO,30/5/1996,3608.95,27/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,CUSCATLAN,EL CARMEN,ALTA
89262,PARTICULAR,1997,0,4,2,10181.1,VERDE,23/10/1997,10181.1,27/3/1998,1998,3,PICK UP,PROPIEDAD,TOYOTA,TACOMA,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,CABAÑAS,ILOBASCO,ALTA
89263,PARTICULAR,1989,2366,0,2,8507.37,CAFE C/ FJAS GRIS,28/1/1998,8507.37,27/3/1998,1998,3,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,SANTA ANA,VEHICULO USADO,CABAÑAS,SENSUNTEPEQUE,ALTA
89264,PARTICULAR,1984,2245,0,2,3350.78,BEIGE,28/1/1998,3350.78,27/3/1998,1998,3,PICK UP,PROPIEDAD,ISUZU,N/D,0.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA PAZ,SAN LUIS TALPA,BAJA
89265,PARTICULAR,1986,0,4,3,4046.51,BEIGE C/F MULTICOLOR,30/12/1997,4046.51,27/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,TOYOTA,N/D,7,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89266,PARTICULAR,1998,2500,0,2,12826.75,BLANCO,26/11/1997,12826.75,23/4/1998,1998,4,PICK UP,PROPIEDAD,ISUZU,N/D,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
89267,PARTICULAR,1998,1300,0,5,8409.83,VERDE ALUMINIO,23/1/1998,8409.83,23/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,HYUNDAI,ACCENT LS,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,APOPA,ALTA
89268,PARTICULAR,1998,1500,0,4,9791.75,AMARILLO,24/10/1997,9791.75,23/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,HYUNDAI,ACCENT GLS,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89269,PARTICULAR,1998,1300,0,4,7239.9,OCRE,12/2/1998,7239.9,23/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,HYUNDAI,ACCENT L,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA LIBERTAD,SANTA TECLA,ALTA
89270,PARTICULAR,1998,1300,0,3,7201.43,GRIS PLATEADO ALUMINIO,29/1/1998,7201.43,23/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,HYUNDAI,ACCENT L,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89271,PARTICULAR,1997,1600,0,4,9627.19,BLANCO,25/6/1997,9627.19,23/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,NISSAN,SENTRA,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,LA LIBERTAD,QUEZALTEPEQUE,ALTA
89272,PARTICULAR,1998,1600,0,4,10638.84,VINO,18/11/1997,10638.84,23/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,HYUNDAI,ELANTRA GL,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA LIBERTAD,ZARAGOZA,ALTA
89273,PARTICULAR,1986,0,4,2,3081.83,AZUL,23/2/1998,3081.83,23/4/1998,1998,4,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN MIGUEL,CHAPELTIQUE,ALTA
89274,PARTICULAR,1978,2238,0,2,2622.64,ROJO,8/1/1998,2622.64,24/4/1998,1998,4,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,LA UNION,VEHICULO USADO,USULUTAN,JIQUILISCO,ALTA
89275,PARTICULAR,1980,1800,4,4,2603.35,ROJO,25/2/1998,2603.35,24/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN MIGUEL,SAN MIGUEL,ALTA
89276,PARTICULAR,1979,2189,0,2,2703.67,AMARILLO C/ FJAS GRIS,12/2/1998,2703.67,24/4/1998,1998,4,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,SANTA ANA,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,ALTA
89277,PARTICULAR,1991,1597,0,4,4533.48,BLANCO C/ FJAS,19/12/1997,4533.48,24/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,NISSAN,SENTRA,5,GASOLINA,LA UNION,VEHICULO USADO,USULUTAN,USULUTAN,ALTA
89278,PARTICULAR,1987,2389,0,2,3506.67,GRIS,1/8/1997,3506.67,24/4/1998,1998,4,PICK UP,PROPIEDAD,NISSAN,N/D,0.5,GASOLINA,LA UNION,VEHICULO USADO,USULUTAN,STGO DE MARIA,ALTA
89279,PARTICULAR,1987,2389,0,2,4317,BLANCO,2/3/1998,4317,24/4/1998,1998,4,PICK UP,PROPIEDAD,NISSAN,N/D,0.5,GASOLINA,LA UNION,VEHICULO USADO,MORAZAN,JOCORO,ALTA
89280,PARTICULAR,1988,0,4,2,2964.14,CELESTE,22/10/1996,2964.14,24/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,NISSAN,MICRA,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,CUSCATLAN,SAN B PERULAPIA,ALTA
89281,PARTICULAR,1991,2400,0,2,3961.99,BLANCO,26/12/1997,3961.99,24/4/1998,1998,4,PICK UP,EMBARGO,NISSAN,N/D,0.5,GASOLINA,LA UNION,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89282,PARTICULAR,1998,1500,0,4,11519.61,VERDE,24/2/1998,11519.61,24/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL DLX,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,AYUTUXTEPEQUE,ALTA
89283,PARTICULAR,1998,1600,0,5,14530.96,BLANCO,12/1/1998,14530.96,24/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA XLI,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN MARTIN,ALTA
89284,PARTICULAR,1998,1497,0,4,11086.16,BLANCO,10/3/1998,11086.16,24/4/1998,1998,4,AUTOMOVIL,PLAZOS,TOYOTA,TERCEL DLX,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89285,PARTICULAR,1998,1497,0,4,11086.16,VERDE,10/3/1998,11086.16,24/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL DLX,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89286,PARTICULAR,1998,2600,0,2,10802.94,AZUL ALUMINIO,11/2/1998,10802.94,4/5/1998,1998,5,CAMION LIVIANO,PROPIEDAD,HYUNDAI,H 100,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SOYAPANGO,ALTA
89287,PARTICULAR,1997,1300,0,4,8635.19,VERDE,16/6/1997,8635.19,4/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,HYUNDAI,ACCENT LS,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
89288,PARTICULAR,1997,2300,0,2,11635.19,BLANCO,24/7/1997,11635.19,4/5/1998,1998,5,PICK UP,PROPIEDAD,ISUZU,N/D,1.5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89289,PARTICULAR,1998,2600,0,2,8910.76,BLANCO,11/11/1997,8910.76,4/5/1998,1998,5,CAMION LIVIANO,PROPIEDAD,HYUNDAI,H 100,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SANTA ANA,SANTA ANA,ALTA
89290,PARTICULAR,1998,2000,0,4,14344.67,BLANCO,18/11/1997,14344.67,4/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,HYUNDAI,SONATA GLS,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89291,PARTICULAR,1990,1000,3,2,3080.67,BLANCO,17/11/1997,3080.67,4/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,GEO,METRO,4,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN MARCOS,ALTA
89292,PARTICULAR,1998,2700,0,4,15834.69,VERDE GRISCLA ALUMINIO,19/3/1998,15834.69,4/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,DIESEL,MARITIMA DE ACAJUTLA,VEHICULO USADO,AHUACHAPAN,AHUACHAPAN,ALTA
89293,NACIONAL,1998,2700,0,4,11258.05,GRISCLA ALUMINIO,2/4/1998,11258.05,4/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89294,PARTICULAR,1998,2700,0,4,11258.05,AZUL,15/1/1998,11258.05,4/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,D 21,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
89295,PARTICULAR,1996,0,0,4,14240.6,BEIGCLA ALUMINIO,27/7/1997,14240.6,4/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,HYUNDAI,ELANTRA GLS,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,TONACATEPEQUE,ALTA
89296,PARTICULAR,1998,2700,0,4,11258.05,AZUL MARINO,2/4/1998,11258.05,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SOYAPANGO,ALTA
89297,PARTICULAR,1998,2700,0,4,10721.99,ROJO,30/4/1998,10721.99,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,D 21,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA PAZ,STGO NONUALCO,ALTA
89298,PARTICULAR,1998,2700,0,4,10721.99,ROJO,30/4/1998,10721.99,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,D 21,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SONSONATE,NAHUIZALCO,ALTA
89299,PARTICULAR,1998,2700,0,4,11333.86,VERDE TORNASOL,22/4/1998,11333.86,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,D 21,1.5,DIESEL,MARITIMA DE ACAJUTLA,VEHICULO USADO,SONSONATE,STA I ISHUATAN,ALTA
89300,PARTICULAR,1998,2700,0,2,9607.24,GRISCLA ALUMINIO,22/4/1998,9607.24,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,D 21,1.5,DIESEL,MARITIMA DE ACAJUTLA,VEHICULO USADO,SONSONATE,SONZACATE,ALTA
89301,ALQUILER,1996,1500,0,4,10012.47,AMARILLO F/C B/N,16/1/1996,10012.47,18/5/1998,1998,5,ALQUILER,PROPIEDAD,HYUNDAI,ACCENT GLS,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,USULUTAN,USULUTAN,BAJA
89302,PARTICULAR,1992,1600,4,4,5160.52,OCRE,13/3/1998,5160.52,18/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,HONDA,CIVIC LX,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA PAZ,OLOCUILTA,ALTA
89303,PARTICULAR,1991,1800,4,2,4278.8,ROJO,16/3/1998,4278.8,18/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,NISSAN,SENTRA,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,AGUILARES,ALTA
89304,PARTICULAR,1997,0,4,2,16074.25,BCO C/FJA ROJA C/DIST COM,3/4/1998,16074.25,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,GCAD2,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN VICENTE,SANTA CLARA,ALTA
89305,PARTICULAR,1997,0,4,2,16074.25,BLANCO,3/4/1998,16074.25,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,GCAD2,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SONSONATE,SAN ANTONIO DEL MONTE,ALTA
89306,PARTICULAR,1997,0,4,2,16074.25,BLANCO,3/4/1998,16074.25,18/5/1998,1998,5,PICK UP,PROPIEDAD,NISSAN,GCAD2,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,AHUACHAPAN,EL REFUGIO,ALTA
89307,PARTICULAR,1998,0,4,4,10971.95,BLANCO,3/4/1998,10971.95,18/5/1998,1998,5,AUTOMOVIL,PROPIEDAD,NISSAN,TSURU,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89308,PARTICULAR,1975,0,0,0,0,ROJO ANARANJADO AMARI,,0,12/1/1989,1989,1,PICK UP,PROPIEDAD,TOYOTA,N/D,1,GASOLINA,,VEHICULO USADO,SONSONATE,SONSONATE,ALTA
89309,PARTICULAR,1995,0,4,4,7913.63,VERDE,7/1/1998,7913.63,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,SUZUKI,SIDEKICK,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89310,PARTICULAR,1997,2400,0,2,10446.12,ROJO,28/2/1997,10446.12,25/3/1998,1998,3,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,CUSCATLAN,SAN RAF CEDROS,ALTA
89311,PARTICULAR,1998,3300,0,4,25135.61,BLANCO,11/11/1997,25135.61,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,NISSAN,PATHFINDER,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN MARCOS,ALTA
89312,PARTICULAR,1998,2400,0,3,12711.63,BLANCO,1/11/1997,12711.63,25/3/1998,1998,3,MICROBUS,PROPIEDAD,HYUNDAI,H 100,12,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,CUSCATLAN,SAN B PERULAPIA,ALTA
89313,PARTICULAR,1998,3200,0,4,16705,VERDE GRISCLA ALUMINIO,22/1/1998,16705,25/3/1998,1998,3,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,DIESEL,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89314,PARTICULAR,1998,2700,0,4,11258.14,CELESTE METALICO,15/1/1998,11258.14,25/3/1998,1998,3,PICK UP,PROPIEDAD,NISSAN,N/D,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,LA LIBERTAD,TAMANIQUE,ALTA
89315,PARTICULAR,1998,3300,0,4,25273.49,BEIGE,16/2/1998,25273.49,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,NISSAN,PATHFINDER,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89316,PARTICULAR,1998,3000,0,4,22247.85,VERDOSC ALUMINIO,24/1/1998,22247.85,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,HYUNDAI,GALLOPER II,7,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SANTA ANA,TEXISTEPEQUE,ALTA
89317,PARTICULAR,1998,2500,0,3,11599.88,AZULOSC ALUMINIO BEIGE ALUMINIO,11/2/1998,11599.88,25/3/1998,1998,3,MICROBUS,PROPIEDAD,HYUNDAI,H 100,12,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,ILOPANGO,ALTA
89318,PARTICULAR,1998,2600,0,4,10905.65,AZUL ALUMINIO,25/1/1998,10905.65,25/3/1998,1998,3,CAMION LIVIANO,PROPIEDAD,HYUNDAI,H 100,1.5,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN VICENTE,TECOLUCA,ALTA
89319,PARTICULAR,1997,5200,0,4,41888.83,GRISCLA C/ FJAS DORADO,20/12/1996,41888.83,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,JEEP,GRAND CHEROKEE,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
89320,PARTICULAR,1990,1500,4,2,3270.91,CELESTE,23/1/1998,3270.91,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,ILOPANGO,ALTA
89321,PARTICULAR,1997,0,4,4,10035.6,BLANCO,13/5/1997,10035.6,25/3/1998,1998,3,PICK UP,PROPIEDAD,MAZDA,B2500,1.5,DIESEL,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
89322,PARTICULAR,1986,1500,0,4,3564.55,MARRON,25/2/1998,3564.55,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,ISUZU,I MARK,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SOYAPANGO,ALTA
89323,PARTICULAR,1997,1998,0,4,22172.31,AZUL ALUMINIO,11/9/1997,22172.31,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,PEUGEOT,406 SV,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN MIGUEL,CIUDAD BARRIOS,BAJA
89324,PARTICULAR,1998,796,0,5,8109.9,BLANCO,28/1/1998,8109.9,25/3/1998,1998,3,AUTOMOVIL,PROPIEDAD,DAEWOO,ATTIVO DLX,7,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN VICENTE,SN EST CATARINA,ALTA
89325,PARTICULAR,1997,800,0,5,5582.54,BLANCO,26/9/1997,5582.54,25/3/1998,1998,3,PANEL,PROPIEDAD,DAEWOO,ATTIVO,0.5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,LA LIBERTAD,ANTGO CUSCATLAN,BAJA
89326,PARTICULAR,1986,1500,4,3,2869.6,AZUL,13/3/1998,2869.6,22/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SOYAPANGO,ALTA
89327,PARTICULAR,1986,0,0,2,3001.18,CAFE,5/2/1998,3001.18,22/4/1998,1998,4,PICK UP,PROPIEDAD,ISUZU,N/D,0.5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SONSONATE,SONSONATE,ALTA
89328,PARTICULAR,1987,0,4,2,3236.56,ROJO,4/11/1997,3236.56,22/4/1998,1998,4,PICK UP,PROPIEDAD,NISSAN,ND 11 S,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN VICENTE,SAN CAY ISTEPEQ,ALTA
89329,PARTICULAR,1986,2366,0,2,3274.76,AZUL,2/10/1997,3274.76,22/4/1998,1998,4,PICK UP,PROPIEDAD,TOYOTA,N/D,1,GASOLINA,LA UNION,VEHICULO USADO,SAN VICENTE,APASTEPEQUE,ALTA
89330,PARTICULAR,1986,0,8,2,3507.93,AMARILLO,26/2/1998,3507.93,22/4/1998,1998,4,AUTOBUS,PROPIEDAD,INTERNATIONAL,SCHOOL BUS F/A,66,DIESEL,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,CUSCATLAN,SAN J GUAYABAL,BAJA
89331,PARTICULAR,1984,0,4,2,3560.31,AZUL,23/1/1998,3560.31,22/4/1998,1998,4,PICK UP,PROPIEDAD,TOYOTA,N/D,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SONSONATE,SONSONATE,ALTA
89332,PARTICULAR,1985,0,4,3,5146.24,CAFE/NEGRO,18/3/1998,5146.24,22/4/1998,1998,4,AUTOMOVIL,PROPIEDAD,TOYOTA,N/D,8,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SANTA ANA,STGO D LA FRONT,ALTA
89333,PARTICULAR,1977,9999,0,0,1832,CELESTE NEGRO,,1832,7/10/1993,1993,10,PICK UP,PROPIEDAD,DATSUN,620,0.5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,APOPA,BAJA
